user_id,active_date,active_month,active_day,total_steps,total_miles,tracker_miles,log_act_miles,very_act_mins,mod_act_mins,light_act_miles,sed_act_miles,very_act_mins.1,fair_act_min,light_act_min,sed_mins,calories,day_of_week
2347167796,2016-04-11,April,Monday,10001,6.6,6.6,0.0,0.3,2.9,3.4,0.0,5,52,196,788,2009,Monday
2873212765,2016-04-11,April,Monday,7497,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0,0,357,882,1741,Monday
3977333714,2016-04-11,April,Monday,3108,2.1,2.1,0.0,0.1,0.0,2.0,0.0,1,1,129,894,1223,Monday
4020332650,2016-04-11,April,Monday,2993,2.2,2.2,0.0,0.0,0.0,2.1,0.0,0,0,114,888,2507,Monday
4057192912,2016-04-11,April,Monday,6801,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0,0,193,1247,2393,Monday
4445114986,2016-04-11,April,Monday,5986,4.1,4.1,0.0,2.0,0.2,2.0,0.0,23,5,195,789,2297,Monday
4558609924,2016-04-11,April,Monday,8828,5.8,5.8,0.0,0.0,0.0,5.8,0.0,0,0,308,1132,2149,Monday
4702921684,2016-04-11,April,Monday,6499,5.3,5.3,0.0,0.0,0.0,5.3,0.0,0,0,207,809,2677,Monday
5553957443,2016-04-11,April,Monday,11906,7.8,7.8,0.0,2.3,1.5,4.0,0.0,32,27,234,688,2065,Monday
5577150313,2016-04-11,April,Monday,2862,2.1,2.1,0.0,1.0,0.3,0.8,0.0,39,17,54,209,1511,Monday
6962181067,2016-04-11,April,Monday,12362,9.1,8.2,2.696455002,1.1,2.7,5.3,0.0,21,38,297,678,2188,Monday
7007744171,2016-04-11,April,Monday,12168,8.1,8.1,0.0,1.0,0.8,6.3,0.0,18,27,375,1020,2871,Monday
7086361926,2016-04-11,April,Monday,6242,3.9,3.9,0.0,0.7,0.2,2.9,0.0,46,22,126,741,2543,Monday
8053475328,2016-04-11,April,Monday,16064,12.7,12.7,0.0,10.0,0.4,2.4,0.0,96,8,155,1181,3097,Monday
8253242879,2016-04-11,April,Monday,1636,1.1,1.1,0.0,0.0,0.0,1.1,0.0,0,0,86,1139,1377,Monday
8378563200,2016-04-11,April,Monday,8837,7.0,7.0,2.092147112,1.5,0.9,4.6,0.0,74,17,182,811,3775,Monday
8792009665,2016-04-11,April,Monday,178,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0,0,12,1428,1725,Monday
8877689391,2016-04-11,April,Monday,10622,8.1,8.1,0.0,1.5,0.2,6.4,0.01,18,7,225,1190,2820,Monday
1503960366,2016-04-12,April,Tuesday,224,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0,0,9,32,50,Tuesday
1503960366,2016-04-12,April,Tuesday,13162,8.5,8.5,0.0,1.9,0.6,6.1,0.0,25,13,328,728,1985,Tuesday
1624580081,2016-04-12,April,Tuesday,6627,4.3,4.3,0.0,0.0,0.0,4.3,0.0,0,0,89,604,706,Tuesday
1624580081,2016-04-12,April,Tuesday,8163,5.3,5.3,0.0,0.0,0.0,5.3,0.0,0,0,146,1294,1432,Tuesday
1644430081,2016-04-12,April,Tuesday,10694,7.8,7.8,0.0,0.1,2.3,5.3,0.0,2,51,256,1131,3199,Tuesday
1844505072,2016-04-12,April,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,426,399,Tuesday
1844505072,2016-04-12,April,Tuesday,6697,4.4,4.4,0.0,0.0,0.0,4.4,0.0,0,0,339,1101,2030,Tuesday
1927972279,2016-04-12,April,Tuesday,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,161,942,Tuesday
1927972279,2016-04-12,April,Tuesday,678,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0,0,55,734,2220,Tuesday
2022484408,2016-04-12,April,Tuesday,6717,4.7,4.7,0.0,3.2,0.2,1.3,0.0,41,5,67,551,1140,Tuesday
2022484408,2016-04-12,April,Tuesday,11875,8.3,8.3,0.0,3.3,0.8,4.3,0.0,42,14,227,1157,2390,Tuesday
2026352035,2016-04-12,April,Tuesday,1019,0.6,0.6,0.0,0.0,0.0,0.6,0.0,0,0,64,223,600,Tuesday
2026352035,2016-04-12,April,Tuesday,4414,2.7,2.7,0.0,0.2,0.3,2.2,0.0,3,8,181,706,1459,Tuesday
2320127002,2016-04-12,April,Tuesday,2098,1.4,1.4,0.0,0.0,0.0,1.4,0.0,0,0,69,617,790,Tuesday
2320127002,2016-04-12,April,Tuesday,10725,7.5,7.5,0.0,1.2,0.3,6.0,0.0,13,9,306,1112,2124,Tuesday
2347167796,2016-04-12,April,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,425,399,Tuesday
2347167796,2016-04-12,April,Tuesday,10113,6.8,6.8,0.0,2.0,0.6,4.2,0.0,28,13,320,964,2344,Tuesday
2873212765,2016-04-12,April,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,Tuesday
2873212765,2016-04-12,April,Tuesday,8796,5.9,5.9,0.0,0.1,0.9,4.9,0.0,2,21,356,1061,1982,Tuesday
3372868164,2016-04-12,April,Tuesday,4747,3.2,3.2,0.0,0.0,0.0,3.2,0.01,0,0,280,1160,1788,Tuesday
3977333714,2016-04-12,April,Tuesday,759,0.6,0.6,0.0,0.0,0.0,0.6,0.0,0,0,17,187,182,Tuesday
3977333714,2016-04-12,April,Tuesday,8856,6.0,6.0,0.0,3.1,0.9,2.0,0.0,44,19,131,777,1450,Tuesday
4020332650,2016-04-12,April,Tuesday,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,321,446,Tuesday
4020332650,2016-04-12,April,Tuesday,8539,6.1,6.1,0.0,0.2,0.2,5.7,0.0,4,15,331,712,3654,Tuesday
4057192912,2016-04-12,April,Tuesday,187,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0,0,11,400,538,Tuesday
4057192912,2016-04-12,April,Tuesday,5394,4.0,4.0,0.0,0.0,0.0,3.9,0.0,0,0,164,1276,2286,Tuesday
4319703577,2016-04-12,April,Tuesday,7753,5.2,5.2,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2115,Tuesday
4388161847,2016-04-12,April,Tuesday,10122,7.8,7.8,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2955,Tuesday
4445114986,2016-04-12,April,Tuesday,278,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0,0,20,253,745,Tuesday
4445114986,2016-04-12,April,Tuesday,3276,2.2,2.2,0.0,0.0,0.0,2.2,0.0,0,0,196,787,2113,Tuesday
4558609924,2016-04-12,April,Tuesday,1260,0.8,0.8,0.0,0.0,0.0,0.8,0.0,0,0,76,555,722,Tuesday
4558609924,2016-04-12,April,Tuesday,5135,3.4,3.4,0.0,0.0,0.0,3.4,0.0,0,0,318,1122,1909,Tuesday
4702921684,2016-04-12,April,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,Tuesday
4702921684,2016-04-12,April,Tuesday,7213,5.9,5.9,0.0,0.0,0.0,5.8,0.0,0,0,263,718,2947,Tuesday
5553957443,2016-04-12,April,Tuesday,3436,2.2,2.2,0.0,0.5,0.7,1.0,0.0,7,11,50,61,633,Tuesday
5553957443,2016-04-12,April,Tuesday,11596,7.6,7.6,0.0,1.4,0.8,5.4,0.0,19,13,277,767,2026,Tuesday
5577150313,2016-04-12,April,Tuesday,8135,6.1,6.1,0.0,3.6,0.4,2.1,0.0,86,16,140,728,3405,Tuesday
6117666160,2016-04-12,April,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,Tuesday
6290855005,2016-04-12,April,Tuesday,4562,3.5,3.5,0.0,0.0,0.0,3.5,0.0,0,0,199,1241,2560,Tuesday
6775888955,2016-04-12,April,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,Tuesday
6962181067,2016-04-12,April,Tuesday,5893,3.9,3.9,0.0,2.9,0.6,0.5,0.0,43,9,48,146,917,Tuesday
6962181067,2016-04-12,April,Tuesday,10199,6.7,6.7,0.0,3.4,0.8,2.5,0.0,50,14,189,796,1994,Tuesday
7007744171,2016-04-12,April,Tuesday,7413,5.8,5.0,4.869782925,4.5,0.3,0.9,0.0,53,6,43,405,1023,Tuesday
7007744171,2016-04-12,April,Tuesday,14172,10.3,9.5,4.9,4.5,0.4,5.4,0.0,53,8,355,1024,2937,Tuesday
7086361926,2016-04-12,April,Tuesday,430,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0,0,14,75,625,Tuesday
7086361926,2016-04-12,April,Tuesday,11317,8.4,8.4,0.0,5.3,0.2,3.0,0.0,59,6,153,745,2772,Tuesday
8053475328,2016-04-12,April,Tuesday,290,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0,0,16,599,791,Tuesday
8053475328,2016-04-12,April,Tuesday,18060,14.1,14.1,0.0,11.6,0.4,2.1,0.0,116,8,123,1193,3186,Tuesday
8253242879,2016-04-12,April,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,Tuesday
8253242879,2016-04-12,April,Tuesday,9033,7.2,7.2,0.0,5.4,0.1,1.6,0.0,40,2,154,1244,2044,Tuesday
8378563200,2016-04-12,April,Tuesday,3246,2.6,2.6,2.253081083,0.8,0.7,1.0,0.0,65,15,49,243,1882,Tuesday
8378563200,2016-04-12,April,Tuesday,7626,6.1,6.1,2.3,0.8,0.7,4.5,0.0,65,15,156,723,3635,Tuesday
8583815059,2016-04-12,April,Tuesday,5014,3.9,3.9,0.0,0.0,0.3,3.6,0.0,0,7,196,1237,2650,Tuesday
8792009665,2016-04-12,April,Tuesday,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,598,728,Tuesday
8792009665,2016-04-12,April,Tuesday,2564,1.6,1.6,0.0,0.0,0.0,1.6,0.0,0,0,116,831,2044,Tuesday
8877689391,2016-04-12,April,Tuesday,2350,1.8,1.8,0.0,0.0,0.0,1.8,0.0,0,0,58,531,938,Tuesday
8877689391,2016-04-12,April,Tuesday,23186,20.4,20.4,0.0,12.2,0.3,7.8,0.0,85,7,312,1036,3921,Tuesday
1503960366,2016-04-13,April,Wednesday,10735,7.0,7.0,0.0,1.6,0.7,4.7,0.0,21,19,217,776,1797,Wednesday
1624580081,2016-04-13,April,Wednesday,7007,4.6,4.6,0.0,0.0,0.0,4.6,0.0,0,0,148,1292,1411,Wednesday
1644430081,2016-04-13,April,Wednesday,8001,5.8,5.8,0.0,2.3,0.9,2.6,0.0,30,16,135,1259,2902,Wednesday
1844505072,2016-04-13,April,Wednesday,4929,3.3,3.3,0.0,0.0,0.0,3.3,0.0,0,0,248,1192,1860,Wednesday
1927972279,2016-04-13,April,Wednesday,356,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0,0,32,986,2151,Wednesday
2022484408,2016-04-13,April,Wednesday,12024,8.5,8.5,0.0,3.0,0.1,5.4,0.0,43,5,292,1100,2601,Wednesday
2026352035,2016-04-13,April,Wednesday,4993,3.1,3.1,0.0,0.0,0.0,3.1,0.0,0,0,238,663,1521,Wednesday
2320127002,2016-04-13,April,Wednesday,7275,4.9,4.9,0.0,0.0,0.0,4.9,0.0,0,0,335,1105,2003,Wednesday
2347167796,2016-04-13,April,Wednesday,10352,7.0,7.0,0.0,1.7,1.9,3.4,0.0,19,32,195,676,2038,Wednesday
2873212765,2016-04-13,April,Wednesday,7618,5.1,5.1,0.0,0.0,0.2,4.9,0.02,0,8,404,1028,2004,Wednesday
3372868164,2016-04-13,April,Wednesday,9715,6.6,6.6,0.0,1.0,0.3,5.3,0.02,16,8,371,1045,2093,Wednesday
3977333714,2016-04-13,April,Wednesday,10035,6.7,6.7,0.0,2.0,2.1,2.5,0.0,31,46,153,754,1495,Wednesday
4020332650,2016-04-13,April,Wednesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1981,Wednesday
4057192912,2016-04-13,April,Wednesday,5974,4.5,4.5,0.0,0.0,0.0,4.4,0.0,0,0,160,1280,2306,Wednesday
4319703577,2016-04-13,April,Wednesday,8204,5.5,5.5,0.0,0.5,0.6,1.3,0.0,8,15,96,1234,2135,Wednesday
4388161847,2016-04-13,April,Wednesday,10993,8.4,8.4,0.0,0.1,0.6,3.9,0.0,1,14,150,1275,3092,Wednesday
4445114986,2016-04-13,April,Wednesday,2961,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0,194,840,2095,Wednesday
4558609924,2016-04-13,April,Wednesday,4978,3.3,3.3,0.0,1.2,0.4,1.6,0.0,19,7,127,1287,1722,Wednesday
4702921684,2016-04-13,April,Wednesday,6877,5.6,5.6,0.0,0.0,0.0,5.6,0.0,0,0,258,777,2898,Wednesday
5553957443,2016-04-13,April,Wednesday,4832,3.2,3.2,0.0,0.0,0.0,3.2,0.0,0,0,226,647,1718,Wednesday
5577150313,2016-04-13,April,Wednesday,5077,3.8,3.8,0.0,0.3,0.2,3.3,0.0,15,11,144,776,2551,Wednesday
6117666160,2016-04-13,April,Wednesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,Wednesday
6290855005,2016-04-13,April,Wednesday,7142,5.4,5.4,0.0,0.0,0.0,5.4,0.01,0,0,350,1090,2905,Wednesday
6775888955,2016-04-13,April,Wednesday,4053,2.9,2.9,0.0,1.1,0.6,1.2,0.0,17,18,85,1053,2400,Wednesday
6962181067,2016-04-13,April,Wednesday,5652,3.7,3.7,0.0,0.6,1.2,2.0,0.0,8,24,142,548,1718,Wednesday
7007744171,2016-04-13,April,Wednesday,12862,9.6,8.6,4.9,4.6,0.6,4.5,0.0,56,22,261,1101,2742,Wednesday
7086361926,2016-04-13,April,Wednesday,5813,3.6,3.6,0.0,0.6,0.2,2.8,0.0,31,26,155,744,2516,Wednesday
8053475328,2016-04-13,April,Wednesday,16433,13.4,13.4,0.0,10.4,0.5,2.5,0.0,95,12,156,1177,3140,Wednesday
8253242879,2016-04-13,April,Wednesday,8053,6.1,6.1,0.0,4.2,0.6,1.3,0.0,35,11,96,1298,1935,Wednesday
8378563200,2016-04-13,April,Wednesday,12386,9.8,9.8,2.1,5.0,0.6,4.2,0.0,116,14,169,680,4079,Wednesday
8583815059,2016-04-13,April,Wednesday,5571,4.3,4.3,0.0,0.2,1.0,3.2,0.0,2,23,163,1252,2654,Wednesday
8792009665,2016-04-13,April,Wednesday,1320,0.8,0.8,0.0,0.0,0.0,0.8,0.0,0,0,82,806,1934,Wednesday
8877689391,2016-04-13,April,Wednesday,15337,9.6,9.6,0.0,3.5,0.4,5.6,0.0,108,18,216,1098,3566,Wednesday
1503960366,2016-04-14,April,Thursday,10460,6.7,6.7,0.0,2.4,0.4,3.9,0.0,30,11,181,1218,1776,Thursday
1624580081,2016-04-14,April,Thursday,9107,5.9,5.9,0.0,0.0,0.0,5.9,0.01,0,0,236,1204,1572,Thursday
1644430081,2016-04-14,April,Thursday,11037,8.0,8.0,0.0,0.4,2.6,5.1,0.0,5,58,252,1125,3226,Thursday
1844505072,2016-04-14,April,Thursday,7937,5.3,5.3,0.0,0.0,0.0,5.2,0.0,0,0,373,843,2130,Thursday
1927972279,2016-04-14,April,Thursday,2163,1.5,1.5,0.0,0.0,0.4,1.1,0.0,0,9,88,1292,2383,Thursday
2022484408,2016-04-14,April,Thursday,10690,7.5,7.5,0.0,2.5,0.2,4.8,0.0,32,3,257,1148,2312,Thursday
2026352035,2016-04-14,April,Thursday,3335,2.1,2.1,0.0,0.0,0.0,2.0,0.0,0,0,197,653,1431,Thursday
2320127002,2016-04-14,April,Thursday,3973,2.7,2.7,0.0,0.0,0.0,2.7,0.0,0,0,191,1249,1696,Thursday
2347167796,2016-04-14,April,Thursday,10129,6.7,6.7,0.0,0.0,2.7,3.9,0.0,1,48,206,705,2010,Thursday
2873212765,2016-04-14,April,Thursday,7910,5.3,5.3,0.0,0.0,0.0,5.3,0.0,0,0,331,1109,1893,Thursday
3372868164,2016-04-14,April,Thursday,8844,6.0,6.0,0.0,0.3,1.0,4.7,0.01,6,25,370,1039,2065,Thursday
3977333714,2016-04-14,April,Thursday,7641,5.1,5.1,0.0,0.3,1.0,3.8,0.0,5,23,214,801,1433,Thursday
4020332650,2016-04-14,April,Thursday,108,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,3,1437,2011,Thursday
4057192912,2016-04-14,April,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Thursday
4319703577,2016-04-14,April,Thursday,10210,6.9,6.9,0.0,0.1,0.3,6.4,0.0,1,9,339,589,2302,Thursday
4388161847,2016-04-14,April,Thursday,8863,6.8,6.8,0.0,0.1,1.1,5.6,0.0,10,35,219,945,2998,Thursday
4445114986,2016-04-14,April,Thursday,3974,2.7,2.7,0.0,0.0,0.0,2.7,0.0,0,0,231,717,2194,Thursday
4558609924,2016-04-14,April,Thursday,6799,4.5,4.5,0.0,0.0,0.0,4.5,0.0,0,0,279,1161,1922,Thursday
4702921684,2016-04-14,April,Thursday,7860,6.4,6.4,0.0,0.0,0.0,6.4,0.0,0,0,271,772,2984,Thursday
5553957443,2016-04-14,April,Thursday,17022,11.1,11.1,0.0,4.0,2.5,4.7,0.0,61,41,256,693,2324,Thursday
5577150313,2016-04-14,April,Thursday,8596,6.4,6.4,0.0,3.3,0.3,2.8,0.0,118,30,176,662,4022,Thursday
6117666160,2016-04-14,April,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,Thursday
6290855005,2016-04-14,April,Thursday,7671,5.8,5.8,0.0,0.0,0.0,5.8,0.029999999,0,0,363,1077,2952,Thursday
6775888955,2016-04-14,April,Thursday,5162,3.7,3.7,0.0,0.9,0.9,2.0,0.0,14,24,105,863,2507,Thursday
6962181067,2016-04-14,April,Thursday,1551,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,86,862,1466,Thursday
7007744171,2016-04-14,April,Thursday,11179,8.2,7.5,3.3,3.0,0.3,5.0,0.0,34,6,304,1096,2668,Thursday
7086361926,2016-04-14,April,Thursday,9123,6.1,6.1,0.0,2.0,0.3,3.7,0.0,35,32,189,787,2734,Thursday
8053475328,2016-04-14,April,Thursday,20159,16.0,16.0,0.0,12.3,0.2,3.4,0.0,119,5,193,1123,3411,Thursday
8253242879,2016-04-14,April,Thursday,5234,3.5,3.5,0.0,1.9,1.0,0.5,0.0,29,16,33,1362,1705,Thursday
8378563200,2016-04-14,April,Thursday,13318,10.6,10.6,2.3,5.6,1.0,3.9,0.0,123,21,174,699,4163,Thursday
8583815059,2016-04-14,April,Thursday,3135,2.5,2.5,0.0,0.0,0.0,2.4,0.0,0,0,134,1306,2443,Thursday
8792009665,2016-04-14,April,Thursday,1219,0.8,0.8,0.0,0.0,0.0,0.8,0.0,0,0,84,853,1963,Thursday
8877689391,2016-04-14,April,Thursday,21129,19.0,19.0,0.0,10.6,0.6,7.8,0.02,68,13,298,1061,3793,Thursday
1503960366,2016-04-15,April,Friday,9762,6.3,6.3,0.0,2.1,1.3,2.8,0.0,29,34,209,726,1745,Friday
1624580081,2016-04-15,April,Friday,1510,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,96,1344,1344,Friday
1644430081,2016-04-15,April,Friday,5263,3.8,3.8,0.0,0.2,0.2,3.5,0.0,3,4,170,1263,2750,Friday
1844505072,2016-04-15,April,Friday,3844,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0,0,176,527,1725,Friday
1927972279,2016-04-15,April,Friday,980,0.7,0.7,0.0,0.0,0.0,0.7,0.0,0,0,51,941,2221,Friday
2022484408,2016-04-15,April,Friday,11034,8.0,8.0,0.0,1.9,0.3,5.8,0.0,27,9,282,1122,2525,Friday
2026352035,2016-04-15,April,Friday,3821,2.4,2.4,0.0,0.0,0.0,2.4,0.0,0,0,188,687,1444,Friday
2320127002,2016-04-15,April,Friday,5205,3.5,3.5,0.0,0.0,0.0,3.5,0.0,0,0,245,1195,1801,Friday
2347167796,2016-04-15,April,Friday,10465,6.9,6.9,0.0,0.1,1.4,5.4,0.0,1,24,284,720,2133,Friday
2873212765,2016-04-15,April,Friday,8482,5.7,5.7,0.0,0.0,0.0,5.7,0.01,0,0,448,992,2063,Friday
3372868164,2016-04-15,April,Friday,7451,5.1,5.1,0.0,0.0,0.0,5.1,0.02,0,0,335,1105,1908,Friday
3977333714,2016-04-15,April,Friday,9010,6.1,6.1,0.0,1.0,1.8,3.3,0.0,15,42,183,644,1468,Friday
4020332650,2016-04-15,April,Friday,1882,1.4,1.4,0.0,0.2,0.4,0.8,0.0,36,18,87,1299,2951,Friday
4057192912,2016-04-15,April,Friday,3984,3.0,3.0,0.0,0.2,0.3,2.4,0.0,3,6,88,873,1527,Friday
4319703577,2016-04-15,April,Friday,5664,3.8,3.8,0.0,0.0,0.0,3.8,0.0,0,0,228,752,1985,Friday
4388161847,2016-04-15,April,Friday,8758,6.7,6.7,0.0,0.0,0.0,6.7,0.0,0,0,299,837,3066,Friday
4445114986,2016-04-15,April,Friday,7198,4.8,4.8,0.0,0.0,0.0,4.8,0.0,0,0,350,711,2496,Friday
4558609924,2016-04-15,April,Friday,7795,5.2,5.2,0.0,0.6,0.8,3.7,0.0,17,30,262,1131,2121,Friday
4702921684,2016-04-15,April,Friday,6506,5.3,5.3,0.0,0.1,0.4,4.8,0.0,1,8,256,944,2896,Friday
5553957443,2016-04-15,April,Friday,16556,10.9,10.9,0.0,4.2,2.0,4.7,0.0,58,38,239,689,2254,Friday
5577150313,2016-04-15,April,Friday,12087,9.1,9.1,0.0,3.9,1.6,3.6,0.0,115,54,199,695,4005,Friday
6117666160,2016-04-15,April,Friday,14019,10.6,10.6,0.0,0.0,0.3,10.3,0.0,0,6,513,921,2865,Friday
6290855005,2016-04-15,April,Friday,9501,7.2,7.2,0.0,0.0,0.0,7.2,0.01,0,0,328,1112,2896,Friday
6775888955,2016-04-15,April,Friday,1282,0.9,0.9,0.0,0.0,0.0,0.9,0.0,0,0,58,976,2127,Friday
6962181067,2016-04-15,April,Friday,5563,3.7,3.7,0.0,0.0,0.0,3.7,0.0,0,0,217,837,1756,Friday
7007744171,2016-04-15,April,Friday,5273,3.5,3.5,0.0,0.0,0.0,3.5,0.0,0,0,202,1238,2098,Friday
7086361926,2016-04-15,April,Friday,8585,5.7,5.7,0.0,2.0,1.1,2.5,0.0,30,21,139,864,2395,Friday
8053475328,2016-04-15,April,Friday,20669,16.2,16.2,0.0,13.3,0.4,2.6,0.0,132,8,158,1142,3410,Friday
8253242879,2016-04-15,April,Friday,2672,1.8,1.8,0.0,0.0,0.0,1.8,0.0,0,0,105,1335,1632,Friday
8378563200,2016-04-15,April,Friday,14461,11.5,11.5,0.0,4.9,1.1,5.4,0.0,60,23,190,729,3666,Friday
8583815059,2016-04-15,April,Friday,3430,2.7,2.7,0.0,0.0,0.0,0.9,0.0,0,0,65,1375,2505,Friday
8792009665,2016-04-15,April,Friday,2483,1.6,1.6,0.0,0.0,0.0,1.6,0.0,0,0,126,937,2009,Friday
8877689391,2016-04-15,April,Friday,13422,7.2,7.2,0.0,0.1,0.1,7.0,0.01,106,1,281,1052,3934,Friday
1503960366,2016-04-16,April,Saturday,12669,8.2,8.2,0.0,2.7,0.4,5.0,0.0,36,10,221,773,1863,Saturday
1624580081,2016-04-16,April,Saturday,5370,3.5,3.5,0.0,0.0,0.0,3.5,0.0,0,0,176,1264,1463,Saturday
1644430081,2016-04-16,April,Saturday,15300,11.1,11.1,0.0,4.1,1.9,5.1,0.0,51,42,212,1135,3493,Saturday
1844505072,2016-04-16,April,Saturday,3414,2.3,2.3,0.0,0.0,0.0,2.3,0.0,0,0,147,1293,1657,Saturday
1927972279,2016-04-16,April,Saturday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,Saturday
2022484408,2016-04-16,April,Saturday,10100,7.1,7.1,0.0,3.2,0.6,3.4,0.0,41,11,151,1237,2177,Saturday
2026352035,2016-04-16,April,Saturday,2547,1.6,1.6,0.0,0.0,0.0,1.6,0.0,0,0,150,728,1373,Saturday
2320127002,2016-04-16,April,Saturday,5057,3.4,3.4,0.0,0.0,0.0,3.4,0.0,0,0,195,1245,1724,Saturday
2347167796,2016-04-16,April,Saturday,22244,15.1,15.1,0.0,5.4,4.1,5.5,0.0,66,72,268,968,2670,Saturday
2873212765,2016-04-16,April,Saturday,9685,6.7,6.7,0.0,3.1,0.0,3.5,0.01,47,1,305,1087,2148,Saturday
3372868164,2016-04-16,April,Saturday,6905,4.7,4.7,0.0,0.0,0.0,4.7,0.029999999,0,0,356,1084,1908,Saturday
3977333714,2016-04-16,April,Saturday,13459,9.0,9.0,0.0,2.0,4.0,3.0,0.0,31,83,153,663,1625,Saturday
4020332650,2016-04-16,April,Saturday,1982,1.4,1.4,0.0,0.4,0.4,0.6,0.0,65,21,55,1222,3051,Saturday
4319703577,2016-04-16,April,Saturday,4744,3.2,3.2,0.0,0.0,0.0,3.2,0.0,0,0,194,724,1884,Saturday
4388161847,2016-04-16,April,Saturday,6580,5.1,5.1,0.0,0.2,0.4,4.4,0.0,6,9,253,609,3073,Saturday
4445114986,2016-04-16,April,Saturday,3945,2.7,2.7,0.0,0.0,0.0,2.7,0.0,0,0,225,716,2180,Saturday
4558609924,2016-04-16,April,Saturday,7289,4.8,4.8,0.0,0.6,0.8,3.5,0.0,8,12,308,1112,1997,Saturday
4702921684,2016-04-16,April,Saturday,11140,9.0,9.0,0.0,0.2,1.3,7.5,0.0,3,24,335,556,3328,Saturday
5553957443,2016-04-16,April,Saturday,5771,3.8,3.8,0.0,0.0,0.0,3.8,0.0,0,0,288,521,1831,Saturday
5577150313,2016-04-16,April,Saturday,14269,10.7,10.7,0.0,6.6,1.3,2.7,0.0,184,56,158,472,4274,Saturday
6117666160,2016-04-16,April,Saturday,14450,10.9,10.9,0.0,0.6,0.9,9.5,0.0,7,15,518,502,2828,Saturday
6290855005,2016-04-16,April,Saturday,8301,6.3,6.3,0.0,0.0,0.0,6.3,0.01,0,0,258,1182,2783,Saturday
6775888955,2016-04-16,April,Saturday,4732,3.4,3.4,0.0,2.5,0.8,0.1,0.0,36,18,9,1377,2225,Saturday
6962181067,2016-04-16,April,Saturday,13217,8.7,8.7,0.0,3.7,0.2,4.9,0.0,50,3,280,741,2173,Saturday
7007744171,2016-04-16,April,Saturday,4631,3.1,3.1,0.0,0.0,0.0,3.1,0.0,0,0,203,1155,2076,Saturday
7086361926,2016-04-16,April,Saturday,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1437,1635,Saturday
8053475328,2016-04-16,April,Saturday,14549,11.1,11.1,0.0,9.4,0.3,1.5,0.0,96,6,83,1255,2867,Saturday
8253242879,2016-04-16,April,Saturday,9256,6.1,6.1,0.0,0.4,3.3,2.5,0.0,6,51,115,1268,1880,Saturday
8378563200,2016-04-16,April,Saturday,11207,8.9,8.9,0.0,5.4,1.1,2.4,0.0,64,21,142,563,3363,Saturday
8583815059,2016-04-16,April,Saturday,5319,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2693,Saturday
8792009665,2016-04-16,April,Saturday,244,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0,0,12,1428,1721,Saturday
8877689391,2016-04-16,April,Saturday,29326,25.3,25.3,0.0,13.2,1.2,10.7,0.0,94,29,429,888,4547,Saturday
1503960366,2016-04-17,April,Sunday,9705,6.5,6.5,0.0,3.2,0.8,2.5,0.0,38,20,164,539,1728,Sunday
1624580081,2016-04-17,April,Sunday,6175,4.1,4.1,0.0,1.0,1.5,1.5,0.01,15,22,127,1276,1554,Sunday
